"","run","year","precip"
"1153",47,"3",8.89
"1154",47,"4",53.34
"1155",47,"5",53.34
"1156",47,"6",53.34
"1157",47,"7",80.01
"1158",47,"8",53.34
"1159",47,"9",26.67
"1160",47,"10",26.67
"1161",47,"11",53.34
"1162",47,"12",26.67
"1163",47,"13",53.34
"1164",47,"14",26.67
"1165",47,"15",8.89
"1166",47,"16",26.67
"1167",47,"17",26.67
"1168",47,"18",8.89
"1169",47,"19",26.67
"1170",47,"20",26.67
"1171",47,"21",80.01
"1172",47,"22",8.89
"1173",47,"23",8.89
"1174",47,"24",26.67
"1175",47,"25",53.34
"1176",48,"1",26.67
"1177",48,"2",26.67
"1178",48,"3",26.67
"1179",48,"4",26.67
"1180",48,"5",26.67
"1181",48,"6",26.67
"1182",48,"7",26.67
"1183",48,"8",26.67
"1184",48,"9",26.67
"1185",48,"10",26.67
"1186",48,"11",26.67
"1187",48,"12",26.67
"1188",48,"13",53.34
"1189",48,"14",26.67
"1190",48,"15",53.34
"1191",48,"16",26.67
"1192",48,"17",80.01
"1193",48,"18",26.67
"1194",48,"19",53.34
"1195",48,"20",26.67
"1196",48,"21",8.89
"1197",48,"22",26.67
"1198",48,"23",8.89
"1199",48,"24",53.34
"1200",48,"25",26.67
"1201",49,"1",8.89
"1202",49,"2",8.89
"1203",49,"3",53.34
"1204",49,"4",80.01
"1205",49,"5",8.89
"1206",49,"6",8.89
"1207",49,"7",80.01
"1208",49,"8",26.67
"1209",49,"9",26.67
"1210",49,"10",26.67
"1211",49,"11",26.67
"1212",49,"12",26.67
"1213",49,"13",53.34
"1214",49,"14",26.67
"1215",49,"15",53.34
"1216",49,"16",53.34
"1217",49,"17",8.89
"1218",49,"18",53.34
"1219",49,"19",26.67
"1220",49,"20",53.34
"1221",49,"21",26.67
"1222",49,"22",26.67
"1223",49,"23",53.34
"1224",49,"24",53.34
"1225",49,"25",8.89
"1226",50,"1",26.67
"1227",50,"2",53.34
"1228",50,"3",8.89
"1229",50,"4",53.34
"1230",50,"5",8.89
"1231",50,"6",26.67
"1232",50,"7",26.67
"1233",50,"8",53.34
"1234",50,"9",26.67
"1235",50,"10",53.34
"1236",50,"11",8.89
"1237",50,"12",26.67
"1238",50,"13",8.89
"1239",50,"14",8.89
"1240",50,"15",8.89
"1241",50,"16",26.67
"1242",50,"17",26.67
"1243",50,"18",26.67
"1244",50,"19",53.34
"1245",50,"20",26.67
"1246",50,"21",8.89
"1247",50,"22",80.01
"1248",50,"23",26.67
"1249",50,"24",26.67
"1250",50,"25",26.67
"1251",51,"1",53.34
"1252",51,"2",26.67
"1253",51,"3",53.34
"1254",51,"4",80.01
"1255",51,"5",53.34
"1256",51,"6",26.67
"1257",51,"7",26.67
"1258",51,"8",8.89
"1259",51,"9",8.89
"1260",51,"10",26.67
"1261",51,"11",26.67
"1262",51,"12",26.67
"1263",51,"13",53.34
"1264",51,"14",53.34
"1265",51,"15",8.89
"1266",51,"16",26.67
"1267",51,"17",8.89
"1268",51,"18",53.34
"1269",51,"19",26.67
"1270",51,"20",8.89
"1271",51,"21",8.89
"1272",51,"22",53.34
"1273",51,"23",8.89
"1274",51,"24",8.89
"1275",51,"25",26.67
"1276",52,"1",8.89
"1277",52,"2",53.34
"1278",52,"3",53.34
"1279",52,"4",53.34
"1280",52,"5",8.89
"1281",52,"6",53.34
"1282",52,"7",53.34
"1283",52,"8",26.67
"1284",52,"9",8.89
"1285",52,"10",26.67
"1286",52,"11",26.67
"1287",52,"12",8.89
"1288",52,"13",26.67
"1289",52,"14",8.89
"1290",52,"15",8.89
"1291",52,"16",26.67
"1292",52,"17",26.67
"1293",52,"18",8.89
"1294",52,"19",26.67
"1295",52,"20",26.67
"1296",52,"21",26.67
"1297",52,"22",26.67
"1298",52,"23",8.89
"1299",52,"24",26.67
"1300",52,"25",26.67
"1301",53,"1",26.67
"1302",53,"2",26.67
"1303",53,"3",26.67
"1304",53,"4",8.89
"1305",53,"5",26.67
"1306",53,"6",8.89
"1307",53,"7",53.34
"1308",53,"8",26.67
"1309",53,"9",53.34
"1310",53,"10",26.67
"1311",53,"11",8.89
"1312",53,"12",53.34
"1313",53,"13",26.67
"1314",53,"14",26.67
"1315",53,"15",8.89
"1316",53,"16",53.34
"1317",53,"17",26.67
"1318",53,"18",26.67
"1319",53,"19",26.67
"1320",53,"20",8.89
"1321",53,"21",53.34
"1322",53,"22",26.67
"1323",53,"23",26.67
"1324",53,"24",53.34
"1325",53,"25",26.67
"1326",54,"1",53.34
"1327",54,"2",53.34
"1328",54,"3",26.67
"1329",54,"4",26.67
"1330",54,"5",26.67
"1331",54,"6",53.34
"1332",54,"7",26.67
"1333",54,"8",26.67
"1334",54,"9",53.34
"1335",54,"10",26.67
"1336",54,"11",26.67
"1337",54,"12",8.89
"1338",54,"13",26.67
"1339",54,"14",8.89
"1340",54,"15",53.34
"1341",54,"16",53.34
"1342",54,"17",26.67
"1343",54,"18",26.67
"1344",54,"19",8.89
"1345",54,"20",26.67
"1346",54,"21",53.34
"1347",54,"22",8.89
"1348",54,"23",26.67
"1349",54,"24",53.34
"1350",54,"25",26.67
"1351",55,"1",26.67
"1352",55,"2",26.67
"1353",55,"3",53.34
"1354",55,"4",26.67
"1355",55,"5",26.67
"1356",55,"6",53.34
"1357",55,"7",26.67
"1358",55,"8",26.67
"1359",55,"9",26.67
"1360",55,"10",26.67
"1361",55,"11",26.67
"1362",55,"12",26.67
"1363",55,"13",26.67
"1364",55,"14",8.89
"1365",55,"15",26.67
"1366",55,"16",26.67
"1367",55,"17",53.34
"1368",55,"18",26.67
"1369",55,"19",53.34
"1370",55,"20",26.67
"1371",55,"21",26.67
"1372",55,"22",8.89
"1373",55,"23",26.67
"1374",55,"24",53.34
"1375",55,"25",80.01
"1376",56,"1",8.89
"1377",56,"2",26.67
"1378",56,"3",53.34
"1379",56,"4",8.89
"1380",56,"5",26.67
"1381",56,"6",53.34
"1382",56,"7",80.01
"1383",56,"8",53.34
"1384",56,"9",26.67
"1385",56,"10",80.01
"1386",56,"11",80.01
"1387",56,"12",53.34
"1388",56,"13",26.67
"1389",56,"14",80.01
"1390",56,"15",26.67
"1391",56,"16",26.67
"1392",56,"17",26.67
"1393",56,"18",26.67
"1394",56,"19",26.67
"1395",56,"20",26.67
"1396",56,"21",53.34
"1397",56,"22",26.67
"1398",56,"23",53.34
"1399",56,"24",26.67
"1400",56,"25",80.01
"1401",57,"1",26.67
"1402",57,"2",8.89
"1403",57,"3",26.67
"1404",57,"4",26.67
"1405",57,"5",26.67
"1406",57,"6",80.01
"1407",57,"7",8.89
"1408",57,"8",53.34
"1409",57,"9",26.67
"1410",57,"10",26.67
"1411",57,"11",8.89
"1412",57,"12",26.67
"1413",57,"13",53.34
"1414",57,"14",8.89
"1415",57,"15",53.34
"1416",57,"16",26.67
"1417",57,"17",8.89
"1418",57,"18",53.34
"1419",57,"19",53.34
"1420",57,"20",53.34
"1421",57,"21",26.67
"1422",57,"22",26.67
"1423",57,"23",8.89
"1424",57,"24",53.34
"1425",57,"25",26.67
"1426",58,"1",53.34
"1427",58,"2",8.89
"1428",58,"3",26.67
"1429",58,"4",53.34
"1430",58,"5",53.34
"1431",58,"6",26.67
"1432",58,"7",26.67
"1433",58,"8",26.67
"1434",58,"9",8.89
"1435",58,"10",26.67
"1436",58,"11",8.89
"1437",58,"12",26.67
"1438",58,"13",26.67
"1439",58,"14",26.67
"1440",58,"15",53.34
"1441",58,"16",26.67
"1442",58,"17",8.89
"1443",58,"18",26.67
"1444",58,"19",26.67
"1445",58,"20",26.67
"1446",58,"21",26.67
"1447",58,"22",26.67
"1448",58,"23",53.34
"1449",58,"24",26.67
"1450",58,"25",26.67
"1451",59,"1",53.34
"1452",59,"2",26.67
"1453",59,"3",26.67
"1454",59,"4",53.34
"1455",59,"5",8.89
"1456",59,"6",26.67
"1457",59,"7",53.34
"1458",59,"8",26.67
"1459",59,"9",26.67
"1460",59,"10",26.67
"1461",59,"11",53.34
"1462",59,"12",26.67
"1463",59,"13",26.67
"1464",59,"14",53.34
"1465",59,"15",8.89
"1466",59,"16",26.67
"1467",59,"17",26.67
"1468",59,"18",26.67
"1469",59,"19",26.67
"1470",59,"20",26.67
"1471",59,"21",53.34
"1472",59,"22",26.67
"1473",59,"23",53.34
"1474",59,"24",26.67
"1475",59,"25",53.34
"1476",60,"1",53.34
"1477",60,"2",8.89
"1478",60,"3",53.34
"1479",60,"4",53.34
"1480",60,"5",8.89
"1481",60,"6",26.67
"1482",60,"7",26.67
"1483",60,"8",8.89
"1484",60,"9",8.89
"1485",60,"10",26.67
"1486",60,"11",26.67
"1487",60,"12",53.34
"1488",60,"13",53.34
"1489",60,"14",26.67
"1490",60,"15",53.34
"1491",60,"16",53.34
"1492",60,"17",8.89
"1493",60,"18",26.67
"1494",60,"19",8.89
"1495",60,"20",8.89
"1496",60,"21",53.34
"1497",60,"22",53.34
"1498",60,"23",8.89
"1499",60,"24",26.67
"1500",60,"25",53.34
"1501",61,"1",8.89
"1502",61,"2",26.67
"1503",61,"3",8.89
"1504",61,"4",53.34
"1505",61,"5",8.89
"1506",61,"6",26.67
"1507",61,"7",26.67
"1508",61,"8",26.67
"1509",61,"9",8.89
"1510",61,"10",53.34
"1511",61,"11",80.01
"1512",61,"12",8.89
"1513",61,"13",53.34
"1514",61,"14",26.67
"1515",61,"15",53.34
"1516",61,"16",8.89
"1517",61,"17",53.34
"1518",61,"18",26.67
"1519",61,"19",8.89
"1520",61,"20",80.01
"1521",61,"21",53.34
"1522",61,"22",8.89
"1523",61,"23",26.67
"1524",61,"24",26.67
"1525",61,"25",53.34
"1526",62,"1",8.89
"1527",62,"2",8.89
"1528",62,"3",8.89
"1529",62,"4",80.01
"1530",62,"5",8.89
"1531",62,"6",26.67
"1532",62,"7",53.34
"1533",62,"8",26.67
"1534",62,"9",26.67
"1535",62,"10",8.89
"1536",62,"11",26.67
"1537",62,"12",53.34
"1538",62,"13",26.67
"1539",62,"14",26.67
"1540",62,"15",53.34
"1541",62,"16",53.34
"1542",62,"17",8.89
"1543",62,"18",26.67
"1544",62,"19",53.34
"1545",62,"20",26.67
"1546",62,"21",8.89
"1547",62,"22",53.34
"1548",62,"23",53.34
"1549",62,"24",26.67
"1550",62,"25",26.67
"1551",63,"1",26.67
"1552",63,"2",8.89
"1553",63,"3",53.34
"1554",63,"4",26.67
"1555",63,"5",8.89
"1556",63,"6",26.67
"1557",63,"7",26.67
"1558",63,"8",53.34
"1559",63,"9",8.89
"1560",63,"10",8.89
"1561",63,"11",8.89
"1562",63,"12",8.89
"1563",63,"13",26.67
"1564",63,"14",26.67
"1565",63,"15",26.67
"1566",63,"16",26.67
"1567",63,"17",80.01
"1568",63,"18",26.67
"1569",63,"19",26.67
"1570",63,"20",8.89
"1571",63,"21",26.67
"1572",63,"22",26.67
"1573",63,"23",53.34
"1574",63,"24",8.89
"1575",63,"25",26.67
"1576",64,"1",53.34
"1577",64,"2",8.89
"1578",64,"3",26.67
"1579",64,"4",26.67
"1580",64,"5",26.67
"1581",64,"6",26.67
"1582",64,"7",26.67
"1583",64,"8",26.67
"1584",64,"9",53.34
"1585",64,"10",8.89
"1586",64,"11",26.67
"1587",64,"12",26.67
"1588",64,"13",80.01
"1589",64,"14",8.89
"1590",64,"15",80.01
"1591",64,"16",26.67
"1592",64,"17",8.89
"1593",64,"18",26.67
"1594",64,"19",26.67
"1595",64,"20",26.67
"1596",64,"21",26.67
"1597",64,"22",26.67
"1598",64,"23",26.67
"1599",64,"24",26.67
"1600",64,"25",26.67
"1601",65,"1",26.67
"1602",65,"2",80.01
"1603",65,"3",26.67
"1604",65,"4",26.67
"1605",65,"5",26.67
"1606",65,"6",53.34
"1607",65,"7",26.67
"1608",65,"8",26.67
"1609",65,"9",26.67
"1610",65,"10",8.89
"1611",65,"11",26.67
"1612",65,"12",8.89
"1613",65,"13",80.01
"1614",65,"14",8.89
"1615",65,"15",8.89
"1616",65,"16",26.67
"1617",65,"17",53.34
"1618",65,"18",26.67
"1619",65,"19",53.34
"1620",65,"20",80.01
"1621",65,"21",26.67
"1622",65,"22",26.67
"1623",65,"23",53.34
"1624",65,"24",26.67
"1625",65,"25",26.67
"1626",66,"1",80.01
"1627",66,"2",26.67
"1628",66,"3",26.67
"1629",66,"4",8.89
"1630",66,"5",53.34
"1631",66,"6",80.01
"1632",66,"7",53.34
"1633",66,"8",26.67
"1634",66,"9",53.34
"1635",66,"10",53.34
"1636",66,"11",26.67
"1637",66,"12",53.34
"1638",66,"13",26.67
"1639",66,"14",26.67
"1640",66,"15",26.67
"1641",66,"16",53.34
"1642",66,"17",8.89
"1643",66,"18",53.34
"1644",66,"19",26.67
"1645",66,"20",26.67
"1646",66,"21",53.34
"1647",66,"22",26.67
"1648",66,"23",8.89
"1649",66,"24",53.34
"1650",66,"25",26.67
"1651",67,"1",26.67
"1652",67,"2",26.67
"1653",67,"3",26.67
"1654",67,"4",26.67
"1655",67,"5",8.89
"1656",67,"6",26.67
"1657",67,"7",26.67
"1658",67,"8",26.67
"1659",67,"9",53.34
"1660",67,"10",80.01
"1661",67,"11",8.89
"1662",67,"12",53.34
"1663",67,"13",53.34
"1664",67,"14",53.34
"1665",67,"15",26.67
"1666",67,"16",26.67
"1667",67,"17",53.34
"1668",67,"18",53.34
"1669",67,"19",80.01
"1670",67,"20",53.34
"1671",67,"21",8.89
"1672",67,"22",8.89
"1673",67,"23",26.67
"1674",67,"24",26.67
"1675",67,"25",26.67
"1676",68,"1",26.67
"1677",68,"2",80.01
"1678",68,"3",8.89
"1679",68,"4",53.34
"1680",68,"5",53.34
"1681",68,"6",53.34
"1682",68,"7",53.34
"1683",68,"8",53.34
"1684",68,"9",26.67
"1685",68,"10",8.89
"1686",68,"11",53.34
"1687",68,"12",26.67
"1688",68,"13",26.67
"1689",68,"14",53.34
"1690",68,"15",26.67
"1691",68,"16",26.67
"1692",68,"17",53.34
"1693",68,"18",8.89
"1694",68,"19",26.67
"1695",68,"20",8.89
"1696",68,"21",26.67
"1697",68,"22",53.34
"1698",68,"23",53.34
"1699",68,"24",26.67
"1700",68,"25",26.67
"1701",69,"1",26.67
"1702",69,"2",26.67
"1703",69,"3",26.67
"1704",69,"4",8.89
"1705",69,"5",8.89
"1706",69,"6",26.67
"1707",69,"7",8.89
"1708",69,"8",8.89
"1709",69,"9",26.67
"1710",69,"10",26.67
"1711",69,"11",26.67
"1712",69,"12",26.67
"1713",69,"13",53.34
"1714",69,"14",53.34
"1715",69,"15",26.67
"1716",69,"16",53.34
"1717",69,"17",26.67
"1718",69,"18",53.34
"1719",69,"19",26.67
"1720",69,"20",26.67
"1721",69,"21",8.89
"1722",69,"22",26.67
"1723",69,"23",80.01
"1724",69,"24",53.34
"1725",69,"25",26.67
"1726",70,"1",26.67
"1727",70,"2",8.89
"1728",70,"3",26.67
"1729",70,"4",8.89
"1730",70,"5",53.34
"1731",70,"6",8.89
"1732",70,"7",26.67
"1733",70,"8",26.67
"1734",70,"9",8.89
"1735",70,"10",26.67
"1736",70,"11",26.67
"1737",70,"12",53.34
"1738",70,"13",26.67
"1739",70,"14",26.67
"1740",70,"15",26.67
"1741",70,"16",53.34
"1742",70,"17",26.67
"1743",70,"18",26.67
"1744",70,"19",8.89
"1745",70,"20",26.67
"1746",70,"21",26.67
"1747",70,"22",26.67
"1748",70,"23",80.01
"1749",70,"24",26.67
"1750",70,"25",80.01
"1751",71,"1",80.01
"1752",71,"2",26.67
"1753",71,"3",53.34
"1754",71,"4",26.67
"1755",71,"5",26.67
"1756",71,"6",26.67
"1757",71,"7",26.67
"1758",71,"8",26.67
"1759",71,"9",26.67
"1760",71,"10",26.67
"1761",71,"11",53.34
"1762",71,"12",26.67
"1763",71,"13",26.67
"1764",71,"14",26.67
"1765",71,"15",26.67
"1766",71,"16",80.01
"1767",71,"17",26.67
"1768",71,"18",26.67
"1769",71,"19",53.34
"1770",71,"20",26.67
"1771",71,"21",53.34
"1772",71,"22",26.67
"1773",71,"23",8.89
"1774",71,"24",26.67
"1775",71,"25",53.34
"1776",72,"1",8.89
"1777",72,"2",53.34
"1778",72,"3",26.67
"1779",72,"4",26.67
"1780",72,"5",53.34
"1781",72,"6",8.89
"1782",72,"7",26.67
"1783",72,"8",26.67
"1784",72,"9",26.67
"1785",72,"10",80.01
"1786",72,"11",8.89
"1787",72,"12",8.89
"1788",72,"13",26.67
"1789",72,"14",26.67
"1790",72,"15",26.67
"1791",72,"16",26.67
"1792",72,"17",26.67
"1793",72,"18",26.67
"1794",72,"19",26.67
"1795",72,"20",53.34
"1796",72,"21",26.67
"1797",72,"22",26.67
"1798",72,"23",26.67
"1799",72,"24",26.67
"1800",72,"25",53.34
"1801",73,"1",53.34
"1802",73,"2",53.34
"1803",73,"3",26.67
"1804",73,"4",26.67
"1805",73,"5",53.34
"1806",73,"6",53.34
"1807",73,"7",80.01
"1808",73,"8",8.89
"1809",73,"9",26.67
"1810",73,"10",26.67
"1811",73,"11",8.89
"1812",73,"12",26.67
"1813",73,"13",53.34
"1814",73,"14",80.01
"1815",73,"15",26.67
"1816",73,"16",80.01
"1817",73,"17",53.34
"1818",73,"18",53.34
"1819",73,"19",26.67
"1820",73,"20",53.34
"1821",73,"21",53.34
"1822",73,"22",26.67
"1823",73,"23",53.34
"1824",73,"24",26.67
"1825",73,"25",26.67
"1826",74,"1",8.89
"1827",74,"2",26.67
"1828",74,"3",8.89
"1829",74,"4",26.67
"1830",74,"5",8.89
"1831",74,"6",53.34
"1832",74,"7",26.67
"1833",74,"8",26.67
"1834",74,"9",26.67
"1835",74,"10",26.67
"1836",74,"11",8.89
"1837",74,"12",53.34
"1838",74,"13",26.67
"1839",74,"14",8.89
"1840",74,"15",26.67
"1841",74,"16",26.67
"1842",74,"17",53.34
"1843",74,"18",26.67
"1844",74,"19",8.89
"1845",74,"20",8.89
"1846",74,"21",26.67
"1847",74,"22",26.67
"1848",74,"23",8.89
"1849",74,"24",26.67
"1850",74,"25",26.67
"1851",75,"1",26.67
"1852",75,"2",26.67
"1853",75,"3",26.67
"1854",75,"4",26.67
"1855",75,"5",8.89
"1856",75,"6",53.34
"1857",75,"7",80.01
"1858",75,"8",8.89
"1859",75,"9",53.34
"1860",75,"10",8.89
"1861",75,"11",26.67
"1862",75,"12",26.67
"1863",75,"13",26.67
"1864",75,"14",26.67
"1865",75,"15",8.89
"1866",75,"16",53.34
"1867",75,"17",8.89
"1868",75,"18",26.67
"1869",75,"19",53.34
"1870",75,"20",26.67
"1871",75,"21",8.89
"1872",75,"22",26.67
"1873",75,"23",26.67
"1874",75,"24",26.67
"1875",75,"25",8.89
"1876",76,"1",53.34
"1877",76,"2",26.67
"1878",76,"3",8.89
"1879",76,"4",53.34
"1880",76,"5",26.67
"1881",76,"6",53.34
"1882",76,"7",53.34
"1883",76,"8",8.89
"1884",76,"9",26.67
"1885",76,"10",53.34
"1886",76,"11",53.34
"1887",76,"12",26.67
"1888",76,"13",26.67
"1889",76,"14",53.34
"1890",76,"15",8.89
"1891",76,"16",26.67
"1892",76,"17",53.34
"1893",76,"18",8.89
"1894",76,"19",53.34
"1895",76,"20",26.67
"1896",76,"21",26.67
"1897",76,"22",26.67
"1898",76,"23",53.34
"1899",76,"24",8.89
"1900",76,"25",26.67
"1901",77,"1",26.67
"1902",77,"2",8.89
"1903",77,"3",26.67
"1904",77,"4",26.67
"1905",77,"5",8.89
"1906",77,"6",26.67
"1907",77,"7",26.67
"1908",77,"8",26.67
"1909",77,"9",26.67
"1910",77,"10",8.89
"1911",77,"11",53.34
"1912",77,"12",8.89
"1913",77,"13",26.67
"1914",77,"14",53.34
"1915",77,"15",26.67
"1916",77,"16",8.89
"1917",77,"17",8.89
"1918",77,"18",26.67
"1919",77,"19",26.67
"1920",77,"20",8.89
"1921",77,"21",53.34
"1922",77,"22",80.01
"1923",77,"23",8.89
"1924",77,"24",26.67
"1925",77,"25",8.89
"1926",78,"1",26.67
"1927",78,"2",53.34
"1928",78,"3",53.34
"1929",78,"4",8.89
"1930",78,"5",26.67
"1931",78,"6",8.89
"1932",78,"7",53.34
"1933",78,"8",53.34
"1934",78,"9",53.34
"1935",78,"10",53.34
"1936",78,"11",26.67
"1937",78,"12",53.34
"1938",78,"13",8.89
"1939",78,"14",8.89
"1940",78,"15",26.67
"1941",78,"16",26.67
"1942",78,"17",53.34
"1943",78,"18",53.34
"1944",78,"19",8.89
"1945",78,"20",26.67
"1946",78,"21",26.67
"1947",78,"22",8.89
"1948",78,"23",53.34
"1949",78,"24",26.67
"1950",78,"25",8.89
"1951",79,"1",26.67
"1952",79,"2",26.67
"1953",79,"3",26.67
"1954",79,"4",8.89
"1955",79,"5",8.89
"1956",79,"6",53.34
"1957",79,"7",26.67
"1958",79,"8",26.67
"1959",79,"9",53.34
"1960",79,"10",53.34
"1961",79,"11",26.67
"1962",79,"12",8.89
"1963",79,"13",8.89
"1964",79,"14",8.89
"1965",79,"15",53.34
"1966",79,"16",26.67
"1967",79,"17",53.34
"1968",79,"18",26.67
"1969",79,"19",53.34
"1970",79,"20",26.67
"1971",79,"21",53.34
"1972",79,"22",8.89
"1973",79,"23",26.67
"1974",79,"24",26.67
"1975",79,"25",8.89
"1976",80,"1",8.89
"1977",80,"2",26.67
"1978",80,"3",26.67
"1979",80,"4",26.67
"1980",80,"5",26.67
"1981",80,"6",26.67
"1982",80,"7",26.67
"1983",80,"8",53.34
"1984",80,"9",8.89
"1985",80,"10",26.67
"1986",80,"11",26.67
"1987",80,"12",26.67
"1988",80,"13",8.89
"1989",80,"14",8.89
"1990",80,"15",80.01
"1991",80,"16",8.89
"1992",80,"17",53.34
"1993",80,"18",80.01
"1994",80,"19",26.67
"1995",80,"20",53.34
"1996",80,"21",26.67
"1997",80,"22",8.89
"1998",80,"23",8.89
"1999",80,"24",53.34
"2000",80,"25",53.34
"2001",81,"1",26.67
"2002",81,"2",8.89
"2003",81,"3",26.67
"2004",81,"4",8.89
"2005",81,"5",8.89
"2006",81,"6",8.89
"2007",81,"7",26.67
"2008",81,"8",26.67
"2009",81,"9",8.89
"2010",81,"10",26.67
"2011",81,"11",26.67
"2012",81,"12",53.34
"2013",81,"13",8.89
"2014",81,"14",53.34
"2015",81,"15",26.67
"2016",81,"16",26.67
"2017",81,"17",26.67
"2018",81,"18",26.67
"2019",81,"19",26.67
"2020",81,"20",53.34
"2021",81,"21",26.67
"2022",81,"22",26.67
"2023",81,"23",26.67
"2024",81,"24",26.67
"2025",81,"25",26.67
"2026",82,"1",53.34
"2027",82,"2",8.89
"2028",82,"3",26.67
"2029",82,"4",26.67
"2030",82,"5",8.89
"2031",82,"6",26.67
"2032",82,"7",26.67
"2033",82,"8",26.67
"2034",82,"9",53.34
"2035",82,"10",53.34
"2036",82,"11",8.89
"2037",82,"12",26.67
"2038",82,"13",53.34
"2039",82,"14",26.67
"2040",82,"15",8.89
"2041",82,"16",26.67
"2042",82,"17",53.34
"2043",82,"18",26.67
"2044",82,"19",53.34
"2045",82,"20",53.34
"2046",82,"21",26.67
"2047",82,"22",26.67
"2048",82,"23",80.01
"2049",82,"24",26.67
"2050",82,"25",8.89
"2051",83,"1",8.89
"2052",83,"2",26.67
"2053",83,"3",8.89
"2054",83,"4",26.67
"2055",83,"5",53.34
"2056",83,"6",26.67
"2057",83,"7",26.67
"2058",83,"8",26.67
"2059",83,"9",53.34
"2060",83,"10",26.67
"2061",83,"11",8.89
"2062",83,"12",53.34
"2063",83,"13",26.67
"2064",83,"14",8.89
"2065",83,"15",26.67
"2066",83,"16",26.67
"2067",83,"17",53.34
"2068",83,"18",26.67
"2069",83,"19",26.67
"2070",83,"20",26.67
"2071",83,"21",53.34
"2072",83,"22",53.34
"2073",83,"23",26.67
"2074",83,"24",26.67
"2075",83,"25",26.67
"2076",84,"1",26.67
"2077",84,"2",26.67
"2078",84,"3",53.34
"2079",84,"4",8.89
"2080",84,"5",53.34
"2081",84,"6",53.34
"2082",84,"7",8.89
"2083",84,"8",8.89
"2084",84,"9",26.67
"2085",84,"10",26.67
"2086",84,"11",53.34
"2087",84,"12",80.01
"2088",84,"13",53.34
"2089",84,"14",53.34
"2090",84,"15",8.89
"2091",84,"16",53.34
"2092",84,"17",80.01
"2093",84,"18",26.67
"2094",84,"19",53.34
"2095",84,"20",53.34
"2096",84,"21",53.34
"2097",84,"22",26.67
"2098",84,"23",53.34
"2099",84,"24",26.67
"2100",84,"25",26.67
"2101",85,"1",26.67
"2102",85,"2",53.34
"2103",85,"3",8.89
"2104",85,"4",26.67
"2105",85,"5",26.67
"2106",85,"6",26.67
"2107",85,"7",53.34
"2108",85,"8",26.67
"2109",85,"9",8.89
"2110",85,"10",53.34
"2111",85,"11",53.34
"2112",85,"12",26.67
"2113",85,"13",80.01
"2114",85,"14",26.67
"2115",85,"15",53.34
"2116",85,"16",26.67
"2117",85,"17",26.67
"2118",85,"18",26.67
"2119",85,"19",26.67
"2120",85,"20",53.34
"2121",85,"21",80.01
"2122",85,"22",53.34
"2123",85,"23",53.34
"2124",85,"24",53.34
"2125",85,"25",26.67
"2126",86,"1",26.67
"2127",86,"2",8.89
"2128",86,"3",26.67
"2129",86,"4",26.67
"2130",86,"5",26.67
"2131",86,"6",26.67
"2132",86,"7",8.89
"2133",86,"8",26.67
"2134",86,"9",8.89
"2135",86,"10",26.67
"2136",86,"11",26.67
"2137",86,"12",53.34
"2138",86,"13",26.67
"2139",86,"14",26.67
"2140",86,"15",26.67
"2141",86,"16",26.67
"2142",86,"17",53.34
"2143",86,"18",8.89
"2144",86,"19",80.01
"2145",86,"20",26.67
"2146",86,"21",53.34
"2147",86,"22",80.01
"2148",86,"23",53.34
"2149",86,"24",8.89
"2150",86,"25",80.01
"2151",87,"1",26.67
"2152",87,"2",8.89
"2153",87,"3",53.34
"2154",87,"4",53.34
"2155",87,"5",26.67
"2156",87,"6",26.67
"2157",87,"7",80.01
"2158",87,"8",8.89
"2159",87,"9",80.01
"2160",87,"10",53.34
"2161",87,"11",26.67
"2162",87,"12",53.34
"2163",87,"13",8.89
"2164",87,"14",26.67
"2165",87,"15",53.34
"2166",87,"16",26.67
"2167",87,"17",8.89
"2168",87,"18",8.89
"2169",87,"19",53.34
"2170",87,"20",26.67
"2171",87,"21",26.67
"2172",87,"22",8.89
"2173",87,"23",8.89
"2174",87,"24",53.34
"2175",87,"25",8.89
"2176",88,"1",26.67
"2177",88,"2",53.34
"2178",88,"3",26.67
"2179",88,"4",8.89
"2180",88,"5",53.34
"2181",88,"6",53.34
"2182",88,"7",53.34
"2183",88,"8",8.89
"2184",88,"9",8.89
"2185",88,"10",8.89
"2186",88,"11",26.67
"2187",88,"12",26.67
"2188",88,"13",26.67
"2189",88,"14",53.34
"2190",88,"15",53.34
"2191",88,"16",8.89
"2192",88,"17",53.34
"2193",88,"18",53.34
"2194",88,"19",26.67
"2195",88,"20",53.34
"2196",88,"21",53.34
"2197",88,"22",26.67
"2198",88,"23",26.67
"2199",88,"24",26.67
"2200",88,"25",8.89
"2201",89,"1",26.67
"2202",89,"2",26.67
"2203",89,"3",8.89
"2204",89,"4",53.34
"2205",89,"5",26.67
"2206",89,"6",53.34
"2207",89,"7",8.89
"2208",89,"8",53.34
"2209",89,"9",26.67
"2210",89,"10",26.67
"2211",89,"11",53.34
"2212",89,"12",53.34
"2213",89,"13",26.67
"2214",89,"14",26.67
"2215",89,"15",53.34
"2216",89,"16",8.89
"2217",89,"17",8.89
"2218",89,"18",8.89
"2219",89,"19",26.67
"2220",89,"20",26.67
"2221",89,"21",26.67
"2222",89,"22",26.67
"2223",89,"23",80.01
"2224",89,"24",8.89
"2225",89,"25",8.89
"2226",90,"1",53.34
"2227",90,"2",26.67
"2228",90,"3",53.34
